trip_id,route_id,stop_id,arrival_delay,departure_delay,timestamp,prev_arrival_delay,delay_diff,delay_spike_flag,vehicle_label,latitude,longitude,speed_kmph,current_stop_sequence,start_datetime,direction_id,schedule_relationship,is_stationary,is_stationary_rolling_sum,stuck_flag,route_deviation_flag,prev_stop_sequence,stop_skipped_flag
299179169,130976,2701865,390.0,396.0,2025-07-22 21:23:00,425.0,-35.0,0,4222.0,52.08498001098633,5.178571224212647,8.86619760944046,3.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0
301684104,134072,3233974,79.0,79.0,2025-07-22 21:23:00,60.0,19.0,0,4977.0,52.294559478759766,6.76204252243042,33.18675984179575,19.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1
301684104,134072,3233974,79.0,79.0,2025-07-22 21:23:00,60.0,19.0,0,4977.0,52.294559478759766,6.76204252243042,33.18675984179575,19.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0
299179169,130976,2702311,232.0,232.0,2025-07-22 21:23:00,278.0,-46.0,0,4222.0,52.094482421875,5.012606620788574,17.170893259442185,30.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1
301684104,134072,3234301,92.0,92.0,2025-07-22 21:23:00,81.0,11.0,0,4977.0,52.337852478027344,6.69501543045044,0.0,9.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,1.0,19.0,0
301684104,134072,3234301,92.0,92.0,2025-07-22 21:23:00,81.0,11.0,0,4977.0,52.337852478027344,6.69501543045044,0.0,9.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0
299179169,130976,2701734,176.0,176.0,2025-07-22 21:23:00,197.0,-21.0,0,4222.0,52.09296417236328,5.126264572143555,18.134616257313205,11.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0
301123012,122270,2748298,57.0,69.0,2025-07-22 21:23:00,71.0,-14.0,0,5427.0,51.84968566894531,5.866057872772217,19.868078086656176,60.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1
301585160,91912,3152483,20.0,18.0,2025-07-22 21:23:00,66.0,-46.0,0,3023.0,52.27881622314453,4.833280086517334,8.10843423992171,4.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0
301585160,91912,3152169,-18.0,-21.0,2025-07-22 21:23:00,-9.0,-9.0,0,3023.0,52.30902099609375,4.872509479522705,21.446489625714825,12.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1
301585160,91912,3152483,20.0,18.0,2025-07-22 21:23:00,66.0,-46.0,0,3023.0,52.27881622314453,4.833280086517334,8.10843423992171,4.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0
299179169,130976,2701865,390.0,396.0,2025-07-22 21:23:00,425.0,-35.0,0,4222.0,52.08498001098633,5.178571224212647,8.86619760944046,3.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0
301123012,122270,2747924,20.0,40.0,2025-07-22 21:23:00,15.0,5.0,0,5427.0,51.88762664794922,5.894046306610107,22.655310378349224,49.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0
301685070,134079,3233822,-66.0,-66.0,2025-07-22 21:23:00,-18.0,-48.0,0,4931.0,52.29566192626953,6.827902793884277,0.0,9.0,2025-07-22 21:23:00,1.0,0.0,1.0,1.0,0.0,1.0,9.0,0
301685070,134079,3234451,-82.0,-82.0,2025-07-22 21:23:00,-63.0,-19.0,0,4931.0,52.36677932739258,6.827423095703125,40.04031078349592,22.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1
301685070,134079,3233822,-66.0,-66.0,2025-07-22 21:23:00,-18.0,-48.0,0,4931.0,52.29566192626953,6.827902793884277,0.0,9.0,2025-07-22 21:23:00,1.0,0.0,1.0,1.0,0.0,1.0,22.0,0
301685070,134079,3234451,-82.0,-82.0,2025-07-22 21:23:00,-63.0,-19.0,0,4931.0,52.36677932739258,6.827423095703125,40.04031078349592,22.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1
299160122,130935,3194904,0.0,0.0,2025-07-22 21:23:00,16.0,-16.0,0,1683.0,53.09584045410156,6.086216449737549,18.0606836014216,19.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1
299235005,127624,3192247,-92.0,-82.0,2025-07-22 21:23:00,-89.0,-3.0,0,2059.0,52.23019790649414,5.989148616790772,9.042257767040391,9.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0
299179169,130976,2701734,525.0,528.0,2025-07-22 21:23:00,458.0,67.0,0,4222.0,52.09296417236328,5.126264572143555,18.134616257313205,11.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1
298927579,130446,3183675,42.0,42.0,2025-07-22 21:23:00,-3.0,45.0,0,4314.0,52.42688751220703,4.950901031494141,0.0,7.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0
299179169,130976,3171998,318.0,318.0,2025-07-22 21:23:00,271.0,47.0,0,4222.0,52.09823989868164,5.073184490203857,13.397548544573562,18.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1
299179169,130976,2701865,390.0,396.0,2025-07-22 21:23:00,425.0,-35.0,0,4222.0,52.08498001098633,5.178571224212647,8.86619760944046,3.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,18.0,0
301585160,91912,3152169,-18.0,-21.0,2025-07-22 21:23:00,-9.0,-9.0,0,3023.0,52.30902099609375,4.872509479522705,21.446489625714825,12.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1
299179169,130976,2701734,525.0,528.0,2025-07-22 21:23:00,458.0,67.0,0,4222.0,52.09296417236328,5.126264572143555,18.134616257313205,11.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1
299179169,130976,2701865,390.0,396.0,2025-07-22 21:23:00,425.0,-35.0,0,4222.0,52.08498001098633,5.178571224212647,8.86619760944046,3.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0
299179169,130976,3171998,318.0,318.0,2025-07-22 21:23:00,271.0,47.0,0,4222.0,52.09823989868164,5.073184490203857,13.397548544573562,18.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1
299179169,130976,2701734,525.0,528.0,2025-07-22 21:23:00,458.0,67.0,0,4222.0,52.09296417236328,5.126264572143555,18.134616257313205,11.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,18.0,0
296588710,129974,3140948,-118.0,-118.0,2025-07-22 21:23:00,-106.0,-12.0,0,2059.0,51.92447662353516,4.477328300476074,198362.2629147209,16.0,2025-07-22 21:23:00,0.0,0.0,0.0,1.0,0.0,1.0,16.0,0
300018541,104216,2694811,103.0,103.0,2025-07-22 21:23:00,93.0,10.0,0,1043.0,51.98388671875,5.500541687011719,33.20916396615353,14.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0
301125772,122284,2747535,24.0,56.0,2025-07-22 21:23:00,19.0,5.0,0,5283.0,51.98756408691406,5.841616630554199,31.20302288514405,19.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1
301125772,122284,2747632,4.0,4.0,2025-07-22 21:23:00,-19.0,23.0,0,5283.0,51.97927474975586,5.752642631530762,1.1236854539277354,7.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0
301125772,122284,2747632,4.0,4.0,2025-07-22 21:23:00,-19.0,23.0,0,5283.0,51.97927474975586,5.752642631530762,1.1236854539277354,7.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0
300021706,104222,2694716,-37.0,0.0,2025-07-22 21:23:00,-24.0,-13.0,0,1608.0,52.07783126831055,5.498854637145996,15.730761257101708,7.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0
300021706,104222,2694716,-37.0,0.0,2025-07-22 21:23:00,-24.0,-13.0,0,1608.0,52.07783126831055,5.498854637145996,15.730761257101708,7.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0
301322234,122485,2750077,-40.0,-22.0,2025-07-22 21:23:00,-26.0,-14.0,0,2146.0,51.77988052368164,4.555674076080322,58933.53935079669,6.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0
301296352,123106,2746824,111.0,111.0,2025-07-22 21:23:00,124.0,-13.0,0,7637.0,52.2427978515625,5.181624889373779,28515.513291097806,13.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0
296588710,129974,3140948,-118.0,-118.0,2025-07-22 21:23:00,-106.0,-12.0,0,2059.0,51.92447662353516,4.477328300476074,198362.2629147209,16.0,2025-07-22 21:23:00,0.0,0.0,0.0,1.0,0.0,1.0,16.0,0
300018541,104216,2694130,33.0,55.0,2025-07-22 21:23:00,67.0,-34.0,0,1043.0,52.10271835327149,5.185202598571777,28.093029094884063,50.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1
299174457,130959,2702875,-99.0,-99.0,2025-07-22 21:23:00,-96.0,-3.0,0,4803.0,52.11137008666992,5.083121299743652,10.392962174756804,23.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0
300018541,104216,2694130,33.0,55.0,2025-07-22 21:23:00,67.0,-34.0,0,1043.0,52.10271835327149,5.185202598571777,28.093029094884063,50.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0
300018541,104216,2694811,103.0,103.0,2025-07-22 21:23:00,93.0,10.0,0,1043.0,51.98388671875,5.500541687011719,33.20916396615353,14.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0
300018541,104216,2694811,103.0,103.0,2025-07-22 21:23:00,93.0,10.0,0,1043.0,51.98388671875,5.500541687011719,33.20916396615353,14.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0
299160122,130935,3195047,153.0,153.0,2025-07-22 21:23:00,116.0,37.0,0,1683.0,52.975624084472656,5.93968391418457,70.5257542487174,25.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1
299235627,127659,3190392,8.0,8.0,2025-07-22 21:23:00,6.0,2.0,0,2117.0,52.53489685058594,6.053317070007324,328.87678535599554,9.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0
300018541,104216,2694811,103.0,103.0,2025-07-22 21:23:00,93.0,10.0,0,1043.0,51.98388671875,5.500541687011719,33.20916396615353,14.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0
299235627,127659,3190967,-79.0,-79.0,2025-07-22 21:23:00,-20.0,-59.0,0,2117.0,52.508697509765625,6.084723472595215,417.1739537785216,19.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1
299235627,127659,3190392,8.0,8.0,2025-07-22 21:23:00,6.0,2.0,0,2117.0,52.53489685058594,6.053317070007324,328.87678535599554,9.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0
299160122,130935,3194516,84.0,84.0,2025-07-22 21:23:00,71.0,13.0,0,1683.0,53.17491149902344,5.824628829956055,0.0,6.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,1.0,25.0,0
299235627,127659,3190392,8.0,8.0,2025-07-22 21:23:00,6.0,2.0,0,2117.0,52.53489685058594,6.053317070007324,328.87678535599554,9.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0
299174457,130959,2702875,-99.0,-99.0,2025-07-22 21:23:00,-96.0,-3.0,0,4803.0,52.11137008666992,5.083121299743652,10.392962174756804,23.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0
299160122,130935,3194516,84.0,84.0,2025-07-22 21:23:00,71.0,13.0,0,1683.0,53.17491149902344,5.824628829956055,0.0,6.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0
301123012,122270,3133888,-66.0,-49.0,2025-07-22 21:23:00,-78.0,12.0,0,5427.0,51.92729187011719,5.935624122619629,20.943467077866966,16.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
301123012,122270,2747175,3.0,28.0,2025-07-22 21:23:00,55.0,-52.0,0,5427.0,51.96332550048828,5.918400287628174,0.0,6.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0
301123012,122270,2747175,3.0,28.0,2025-07-22 21:23:00,55.0,-52.0,0,5427.0,51.96332550048828,5.918400287628174,0.0,6.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0
299160122,130935,3194904,116.0,116.0,2025-07-22 21:23:00,67.0,49.0,0,1683.0,53.09584045410156,6.086216449737549,18.0606836014216,19.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1
299160122,130935,3195047,189.0,189.0,2025-07-22 21:23:00,116.0,73.0,0,1683.0,52.975624084472656,5.93968391418457,70.5257542487174,25.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1
299160122,130935,3194516,84.0,84.0,2025-07-22 21:23:00,71.0,13.0,0,1683.0,53.17491149902344,5.824628829956055,0.0,6.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,1.0,25.0,0
301321969,122483,2750415,47.0,74.0,2025-07-22 21:23:00,24.0,23.0,0,2142.0,51.78006362915039,4.437751770019531,17.466721232493743,5.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0
299179169,130976,2701865,390.0,396.0,2025-07-22 21:23:00,425.0,-35.0,0,4222.0,52.08498001098633,5.178571224212647,8.86619760944046,3.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0
298965534,126872,3184955,29.0,29.0,2025-07-22 21:23:00,-3.0,32.0,0,5049.0,51.85313415527344,4.088532447814941,20.20671731176615,21.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1
301123012,122270,2748165,-21.0,-21.0,2025-07-22 21:23:00,-11.0,-10.0,0,5427.0,51.874488830566406,5.966724395751953,21.79234231752688,35.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1
301123012,122270,2747175,3.0,28.0,2025-07-22 21:23:00,55.0,-52.0,0,5427.0,51.96332550048828,5.918400287628174,0.0,6.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,0.0,35.0,0
298965534,126872,3184690,58.0,58.0,2025-07-22 21:23:00,51.0,7.0,0,5049.0,51.85789108276367,4.250656127929688,0.0,7.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0
301123012,122270,3133888,-66.0,-49.0,2025-07-22 21:23:00,-78.0,12.0,0,5427.0,51.92729187011719,5.935624122619629,20.943467077866966,16.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1
301123012,122270,2747175,3.0,28.0,2025-07-22 21:23:00,55.0,-52.0,0,5427.0,51.96332550048828,5.918400287628174,0.0,6.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0
298965534,126872,3184690,58.0,58.0,2025-07-22 21:23:00,51.0,7.0,0,5049.0,51.85789108276367,4.250656127929688,0.0,7.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0
298965534,126872,3184747,0.0,14.0,2025-07-22 21:23:00,16.0,-16.0,0,5049.0,51.83662414550781,4.168163776397705,31.22129361776166,13.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1
298965534,126872,3184690,58.0,58.0,2025-07-22 21:23:00,51.0,7.0,0,5049.0,51.85789108276367,4.250656127929688,0.0,7.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0
299160122,130935,3194904,116.0,116.0,2025-07-22 21:23:00,67.0,49.0,0,1683.0,53.09584045410156,6.086216449737549,18.0606836014216,19.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1
298965534,126872,3184690,58.0,58.0,2025-07-22 21:23:00,51.0,7.0,0,5049.0,51.85789108276367,4.250656127929688,0.0,7.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0
301651219,133923,3174581,-24.0,-5.0,2025-07-22 21:23:00,2.0,-26.0,0,10255.0,52.000274658203125,6.630306720733643,80.07289927380832,8.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0
298965534,126872,3184747,0.0,14.0,2025-07-22 21:23:00,16.0,-16.0,0,5049.0,51.83662414550781,4.168163776397705,31.22129361776166,13.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1
300021706,104222,2694572,74.0,74.0,2025-07-22 21:23:00,84.0,-10.0,0,1608.0,52.075138092041016,5.425419807434082,24.425421464500985,15.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1
300021706,104222,2694716,-37.0,0.0,2025-07-22 21:23:00,-24.0,-13.0,0,1608.0,52.07783126831055,5.498854637145996,15.730761257101708,7.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0
301125772,122284,2747535,24.0,56.0,2025-07-22 21:23:00,19.0,5.0,0,5283.0,51.98756408691406,5.841616630554199,31.20302288514405,19.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1
300017945,104216,3205395,-119.0,-34.0,2025-07-22 21:23:00,-89.0,-30.0,0,1879.0,52.01955795288086,5.549887657165527,5.319060519768199,9.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0
301730449,133983,3236165,216.0,232.0,2025-07-22 21:23:00,279.0,-63.0,0,8112.0,51.72780990600586,5.32150411605835,8.084024855744136,4.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0
301730449,133983,3235954,157.0,163.0,2025-07-22 21:23:00,186.0,-29.0,0,8112.0,51.69918823242188,5.31873893737793,16.14319854548527,18.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1
300021706,104222,2694572,74.0,74.0,2025-07-22 21:23:00,84.0,-10.0,0,1608.0,52.075138092041016,5.425419807434082,24.425421464500985,15.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1
300021706,104222,2694716,-37.0,0.0,2025-07-22 21:23:00,-24.0,-13.0,0,1608.0,52.07783126831055,5.498854637145996,15.730761257101708,7.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0
301730449,133983,3235954,157.0,163.0,2025-07-22 21:23:00,186.0,-29.0,0,8112.0,51.69918823242188,5.31873893737793,16.14319854548527,18.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0
299159334,130923,2897165,309.0,309.0,2025-07-22 21:23:00,319.0,-10.0,0,1421.0,53.21369934082031,5.65808629989624,29663.290282298454,14.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0
293731000,129924,3141558,-2.0,-2.0,2025-07-22 21:23:00,6.0,-8.0,0,1542.0,51.878562927246094,4.508146286010742,9.491306648574485,17.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1
293731000,129924,3141639,62.0,62.0,2025-07-22 21:23:00,75.0,-13.0,0,1542.0,51.88598251342773,4.483452320098877,4.384623702134976,9.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0
293731000,129924,3141639,62.0,62.0,2025-07-22 21:23:00,75.0,-13.0,0,1542.0,51.88598251342773,4.483452320098877,4.384623702134976,9.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0
301730449,133983,3235954,0.0,0.0,2025-07-22 21:23:00,29.0,-29.0,0,8112.0,51.69918823242188,5.31873893737793,16.14319854548527,18.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0
299159334,130923,2897165,309.0,309.0,2025-07-22 21:23:00,319.0,-10.0,0,1421.0,53.21369934082031,5.65808629989624,29663.290282298454,14.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0
299160122,130935,3194516,84.0,84.0,2025-07-22 21:23:00,71.0,13.0,0,1683.0,53.17491149902344,5.824628829956055,0.0,6.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,1.0,19.0,0
299160122,130935,3194904,116.0,116.0,2025-07-22 21:23:00,67.0,49.0,0,1683.0,53.09584045410156,6.086216449737549,18.0606836014216,19.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1
299160122,130935,3195047,153.0,153.0,2025-07-22 21:23:00,116.0,37.0,0,1683.0,52.975624084472656,5.93968391418457,70.5257542487174,25.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1
301730449,133983,3236165,216.0,232.0,2025-07-22 21:23:00,279.0,-63.0,0,8112.0,51.72780990600586,5.32150411605835,8.084024855744136,4.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0
293731000,129924,3141558,-2.0,-2.0,2025-07-22 21:23:00,6.0,-8.0,0,1542.0,51.878562927246094,4.508146286010742,9.491306648574485,17.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1
301123012,122270,3133888,-66.0,-49.0,2025-07-22 21:23:00,-78.0,12.0,0,5427.0,51.92729187011719,5.935624122619629,20.943467077866966,16.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1
301135308,125361,2755098,113.0,130.0,2025-07-22 21:23:00,93.0,20.0,0,3261.0,52.725528717041016,4.647993087768555,6.533987087812248,6.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0
301135308,125361,2755098,113.0,130.0,2025-07-22 21:23:00,93.0,20.0,0,3261.0,52.725528717041016,4.647993087768555,6.533987087812248,6.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0
301304140,123001,2746155,-51.0,55.0,2025-07-22 21:23:00,-4.0,-47.0,0,9731.0,52.30570983886719,4.75670051574707,0.0,7.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0
301304140,123001,2746155,-51.0,55.0,2025-07-22 21:23:00,-4.0,-47.0,0,9731.0,52.30570983886719,4.75670051574707,0.0,7.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0
301135308,125361,2754284,156.0,156.0,2025-07-22 21:23:00,117.0,39.0,0,3261.0,52.68719100952149,4.734018802642822,36.12420242849123,17.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1
301665877,131937,3175737,-46.0,-37.0,2025-07-22 21:23:00,-91.0,45.0,0,9044.0,50.886966705322266,6.072024822235107,0.0314354968428726,11.0,2025-07-22 21:23:00,1.0,0.0,1.0,1.0,0.0,1.0,24.0,0
301684414,134074,3233849,20.0,20.0,2025-07-22 21:23:00,61.0,-41.0,0,4989.0,52.313270568847656,6.904711723327637,29.426360750004964,7.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1
301684414,134074,3233372,2.0,2.0,2025-07-22 21:23:00,67.0,-65.0,0,4989.0,52.26457977294922,6.869880676269531,0.0,4.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0
301684414,134074,3233849,20.0,20.0,2025-07-22 21:23:00,61.0,-41.0,0,4989.0,52.313270568847656,6.904711723327637,29.426360750004964,7.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1
301303523,122999,2746049,-182.0,-164.0,2025-07-22 21:23:00,-204.0,22.0,0,2744.0,52.30695343017578,4.856448650360107,8.037704972382102,8.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0
301665877,131937,3175494,-123.0,0.0,2025-07-22 21:23:00,-116.0,-7.0,0,9044.0,50.89833068847656,6.012932777404785,21.19403860922332,24.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1
301665877,131937,3175737,-46.0,-37.0,2025-07-22 21:23:00,-91.0,45.0,0,9044.0,50.886966705322266,6.072024822235107,0.0314354968428726,11.0,2025-07-22 21:23:00,1.0,0.0,1.0,1.0,0.0,1.0,24.0,0
301684414,134074,3233372,2.0,2.0,2025-07-22 21:23:00,67.0,-65.0,0,4989.0,52.26457977294922,6.869880676269531,0.0,4.0,2025-07-22 21:23:00,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0
298965534,126872,3184955,29.0,29.0,2025-07-22 21:23:00,-3.0,32.0,0,5049.0,51.85313415527344,4.088532447814941,20.20671731176615,21.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1
301303523,122999,2746042,21.0,37.0,2025-07-22 21:23:00,63.0,-42.0,0,2744.0,52.28346252441406,4.843231678009033,13.67897061427388,14.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1
301131419,127800,2754307,116.0,116.0,2025-07-22 21:23:00,76.0,40.0,0,3262.0,52.64602279663086,4.744795799255371,0.91767523768122,12.0,2025-07-22 21:23:00,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0
301303523,122999,2746049,-182.0,-164.0,2025-07-22 21:23:00,-204.0,22.0,0,2744.0,52.30695343017578,4.856448650360107,8.037704972382102,8.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0
296582237,129901,3140546,-77.0,-77.0,2025-07-22 21:23:00,-67.0,-10.0,0,1116.0,51.9532470703125,4.582709312438965,47661.52396485992,11.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0
301303523,122999,2746049,-182.0,-164.0,2025-07-22 21:23:00,-204.0,22.0,0,2744.0,52.30695343017578,4.856448650360107,8.037704972382102,8.0,2025-07-22 21:23:00,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0
299114959,106059,2703615,-138.0,0.0,2025-07-22 21:23:00,-87.0,-51.0,0,6328.0,51.88443756103516,4.493302822113037,39.16860697365435,22.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1
299114959,106059,2703759,-2.0,-2.0,2025-07-22 21:23:00,11.0,-13.0,0,6328.0,51.833587646484375,4.731456756591797,2.345925829787244,10.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0
301663754,131888,3176469,-33.0,44.0,2025-07-22 21:23:00,-43.0,10.0,0,9609.0,50.86073684692383,5.691842555999756,13.7380109230966,16.0,2025-07-22 21:23:00,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1
