trip_id,route_id,start_time,start_date,stop_id,arrival_delay,departure_delay,arrival_delay_abs,departure_delay_abs
294296640,109948,22:47:00,2025-06-09,3147619,40.0,40.0,40.0,40.0
294296640,109948,22:47:00,2025-06-09,3147638,62.0,62.0,62.0,62.0
294296640,109948,22:47:00,2025-06-09,3147608,0.0,0.0,0.0,0.0
294311710,106172,14:40:00,2025-06-10,3146345,,0.0,,0.0
294311710,106172,14:40:00,2025-06-10,3146603,,,,
294311710,106172,14:40:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
294169099,106040,11:39:00,2025-06-10,3143278,,0.0,,0.0
294169099,106040,11:39:00,2025-06-10,3143063,,,,
294169099,106040,11:39:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169096,106040,11:24:00,2025-06-10,3143278,,0.0,,0.0
294169096,106040,11:24:00,2025-06-10,3143063,,,,
294169096,106040,11:24:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169093,106040,11:10:00,2025-06-10,3143278,,0.0,,0.0
294169093,106040,11:10:00,2025-06-10,3143063,,,,
294169093,106040,11:10:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292802467,114248,21:53:00,2025-06-09,3129727,,0.0,,0.0
294169090,106040,10:54:00,2025-06-10,3143278,,0.0,,0.0
294169090,106040,10:54:00,2025-06-10,3143063,,,,
294169090,106040,10:54:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292802582,114248,,2025-06-09,2702665,,0.0,,0.0
292802470,114248,22:23:00,2025-06-09,3129727,,0.0,,0.0
294169087,106040,10:39:00,2025-06-10,3143278,,0.0,,0.0
294169087,106040,10:39:00,2025-06-10,3143063,,,,
294169087,106040,10:39:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292802473,114248,22:53:00,2025-06-09,3129727,,0.0,,0.0
292802475,114248,23:23:00,2025-06-09,3129727,,0.0,,0.0
292810738,106034,18:57:00,2025-06-10,2702639,,0.0,,0.0
292808886,106034,21:26:00,2025-06-10,2702534,,0.0,,0.0
292810741,106034,19:07:00,2025-06-10,2702639,,0.0,,0.0
292812221,106034,21:26:00,2025-06-10,2702534,,0.0,,0.0
292810732,106034,18:37:00,2025-06-10,2702639,,0.0,,0.0
292810514,106034,21:26:00,2025-06-10,2702534,,0.0,,0.0
292810735,106034,18:47:00,2025-06-10,2702639,,0.0,,0.0
292809864,106034,21:26:00,2025-06-10,2702534,,0.0,,0.0
294311789,106172,16:14:00,2025-06-10,2706634,,0.0,,0.0
294311789,106172,16:14:00,2025-06-10,3146603,,,,
294311789,106172,16:14:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
292810729,106034,18:27:00,2025-06-10,2702639,,0.0,,0.0
292809212,106034,21:26:00,2025-06-10,2702534,,0.0,,0.0
294311786,106172,15:44:00,2025-06-10,2706634,,0.0,,0.0
294311786,106172,15:44:00,2025-06-10,3146603,,,,
294311786,106172,15:44:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
294169084,106040,10:23:00,2025-06-10,3143278,,0.0,,0.0
294169084,106040,10:23:00,2025-06-10,3143063,,,,
294169084,106040,10:23:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169081,106040,10:11:00,2025-06-10,3143278,,0.0,,0.0
294169081,106040,10:11:00,2025-06-10,3143063,,,,
294169081,106040,10:11:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294311783,106172,15:14:00,2025-06-10,2706634,,0.0,,0.0
294311783,106172,15:14:00,2025-06-10,3146603,,,,
294311783,106172,15:14:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
294169078,106040,09:59:00,2025-06-10,3143278,,0.0,,0.0
294169078,106040,09:59:00,2025-06-10,3143063,,,,
294169078,106040,09:59:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169075,106040,09:45:00,2025-06-10,3143278,,0.0,,0.0
294169075,106040,09:45:00,2025-06-10,3143063,,,,
294169075,106040,09:45:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169072,106040,09:29:00,2025-06-10,3143278,,0.0,,0.0
294169072,106040,09:29:00,2025-06-10,3143063,,,,
294169072,106040,09:29:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
295611030,129510,22:48:00,2025-06-09,3149934,-267.0,120.0,267.0,120.0
295611030,129510,22:48:00,2025-06-09,3124331,116.0,124.0,116.0,124.0
295611030,129510,22:48:00,2025-06-09,3149923,53.0,53.0,53.0,53.0
295611030,129510,22:48:00,2025-06-09,3149931,38.0,58.0,38.0,58.0
295611030,129510,22:48:00,2025-06-09,3149939,45.0,74.0,45.0,74.0
295611030,129510,22:48:00,2025-06-09,3149938,88.0,109.0,88.0,109.0
295611030,129510,22:48:00,2025-06-09,3124397,85.0,92.0,85.0,92.0
295611030,129510,22:48:00,2025-06-09,3124371,60.0,90.0,60.0,90.0
295611030,129510,22:48:00,2025-06-09,3124373,80.0,87.0,80.0,87.0
295611030,129510,22:48:00,2025-06-09,3124389,66.0,74.0,66.0,74.0
295611030,129510,22:48:00,2025-06-09,3124387,10.0,10.0,10.0,10.0
295611030,129510,22:48:00,2025-06-09,3124385,0.0,0.0,0.0,0.0
292810726,106034,18:17:00,2025-06-10,2702639,,0.0,,0.0
292812218,106034,21:16:00,2025-06-10,2702534,,0.0,,0.0
292810722,106034,17:57:00,2025-06-10,2702639,,0.0,,0.0
292811512,106034,21:16:00,2025-06-10,2702534,,0.0,,0.0
292810723,106034,18:07:00,2025-06-10,2702639,,0.0,,0.0
292809861,106034,21:16:00,2025-06-10,2702534,,0.0,,0.0
292810714,106034,17:37:00,2025-06-10,2702639,,0.0,,0.0
292808884,106034,21:16:00,2025-06-10,2702534,,0.0,,0.0
294593036,129940,22:37:00,2025-06-09,3141747,,4.0,,4.0
294593036,129940,22:37:00,2025-06-09,3141749,-37.0,-3.0,37.0,3.0
294593036,129940,22:37:00,2025-06-09,3141743,,,,
294593036,129940,22:37:00,2025-06-09,3141771,8.0,8.0,8.0,8.0
294593036,129940,22:37:00,2025-06-09,3141742,-24.0,-24.0,24.0,24.0
294593036,129940,22:37:00,2025-06-09,3141741,-38.0,-38.0,38.0,38.0
294593036,129940,22:37:00,2025-06-09,3141739,-48.0,-48.0,48.0,48.0
294593036,129940,22:37:00,2025-06-09,3141714,30.0,30.0,30.0,30.0
294593036,129940,22:37:00,2025-06-09,3141707,49.0,49.0,49.0,49.0
294593036,129940,22:37:00,2025-06-09,3141777,38.0,38.0,38.0,38.0
294593036,129940,22:37:00,2025-06-09,3141658,49.0,62.0,49.0,62.0
294593036,129940,22:37:00,2025-06-09,3141596,43.0,43.0,43.0,43.0
294593036,129940,22:37:00,2025-06-09,3141659,17.0,17.0,17.0,17.0
294593036,129940,22:37:00,2025-06-09,3141783,-10.0,7.0,10.0,7.0
294593036,129940,22:37:00,2025-06-09,3141646,-16.0,-16.0,16.0,16.0
294593036,129940,22:37:00,2025-06-09,3141698,0.0,0.0,0.0,0.0
292810717,106034,17:47:00,2025-06-10,2702639,,0.0,,0.0
292810511,106034,21:16:00,2025-06-10,2702534,,0.0,,0.0
294169774,106040,08:00:00,2025-06-10,3143278,,0.0,,0.0
294169774,106040,08:00:00,2025-06-10,3143063,,,,
294169774,106040,08:00:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294311795,106172,17:15:00,2025-06-10,2706634,,0.0,,0.0
294311795,106172,17:15:00,2025-06-10,3146603,,,,
294311795,106172,17:15:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
294169066,106040,09:16:00,2025-06-10,3143278,,0.0,,0.0
294169066,106040,09:16:00,2025-06-10,3143063,,,,
294169066,106040,09:16:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169069,106040,09:00:00,2025-06-10,3143278,,0.0,,0.0
294169069,106040,09:00:00,2025-06-10,3143063,,,,
294169069,106040,09:00:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294311792,106172,16:45:00,2025-06-10,2706634,,0.0,,0.0
294311792,106172,16:45:00,2025-06-10,3146603,,,,
294311792,106172,16:45:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
294169063,106040,08:45:00,2025-06-10,3143278,,0.0,,0.0
294169063,106040,08:45:00,2025-06-10,3143063,,,,
294169063,106040,08:45:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169777,106040,08:31:00,2025-06-10,3143278,,0.0,,0.0
294169777,106040,08:31:00,2025-06-10,3143063,,,,
294169777,106040,08:31:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169060,106040,08:14:00,2025-06-10,3143278,,0.0,,0.0
294169060,106040,08:14:00,2025-06-10,3143063,,,,
294169060,106040,08:14:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294311677,106172,09:12:00,2025-06-10,3146345,,0.0,,0.0
294311677,106172,09:12:00,2025-06-10,3146603,,,,
294311677,106172,09:12:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
294311780,106172,08:00:00,2025-06-10,2706634,,0.0,,0.0
294311780,106172,08:00:00,2025-06-10,3146603,,,,
294311780,106172,08:00:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
292807471,106032,18:55:00,2025-06-10,3129751,,0.0,,0.0
292807458,106032,18:05:00,2025-06-10,3129751,,0.0,,0.0
292808196,106032,18:15:00,2025-06-10,3129743,,0.0,,0.0
292807459,106032,18:15:00,2025-06-10,3129751,,0.0,,0.0
292808197,106032,18:25:00,2025-06-10,3129743,,0.0,,0.0
292807464,106032,18:25:00,2025-06-10,3129751,,0.0,,0.0
292808200,106032,18:35:00,2025-06-10,3129743,,0.0,,0.0
292807465,106032,18:35:00,2025-06-10,3129751,,0.0,,0.0
294169156,106040,17:55:00,2025-06-10,3143278,,0.0,,0.0
294169156,106040,17:55:00,2025-06-10,3143063,,,,
294169156,106040,17:55:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292808203,106032,18:45:00,2025-06-10,3129743,,0.0,,0.0
292807468,106032,18:45:00,2025-06-10,3129751,,0.0,,0.0
294169153,106040,17:41:00,2025-06-10,3143278,,0.0,,0.0
294169153,106040,17:41:00,2025-06-10,3143063,,,,
294169153,106040,17:41:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294170967,106048,15:58:00,2025-06-10,2703384,,0.0,,0.0
294170967,106048,15:58:00,2025-06-10,3142768,,,,
294170967,106048,15:58:00,2025-06-10,3142784,0.0,0.0,0.0,0.0
292808208,106032,18:55:00,2025-06-10,3129743,,0.0,,0.0
294169150,106040,17:26:00,2025-06-10,3143278,,0.0,,0.0
294169150,106040,17:26:00,2025-06-10,3143063,,,,
294169150,106040,17:26:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294170970,106048,17:08:00,2025-06-10,2703384,,0.0,,0.0
294170970,106048,17:08:00,2025-06-10,3142768,,,,
294170970,106048,17:08:00,2025-06-10,3142784,0.0,0.0,0.0,0.0
294169147,106040,17:10:00,2025-06-10,3143278,,0.0,,0.0
294169147,106040,17:10:00,2025-06-10,3143063,,,,
294169147,106040,17:10:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294170961,106048,14:04:00,2025-06-10,2703384,,0.0,,0.0
294170961,106048,14:04:00,2025-06-10,3142768,,,,
294170961,106048,14:04:00,2025-06-10,3142784,0.0,0.0,0.0,0.0
294169407,106040,16:54:00,2025-06-10,3143278,,0.0,,0.0
294169407,106040,16:54:00,2025-06-10,3143063,,,,
294169407,106040,16:54:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294170964,106048,15:03:00,2025-06-10,2703384,,0.0,,0.0
294170964,106048,15:03:00,2025-06-10,3142768,,,,
294170964,106048,15:03:00,2025-06-10,3142784,0.0,0.0,0.0,0.0
294311683,106172,10:05:00,2025-06-10,3146345,,0.0,,0.0
294311683,106172,10:05:00,2025-06-10,3146603,,,,
294311683,106172,10:05:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
294311680,106172,09:35:00,2025-06-10,3146345,,0.0,,0.0
294311680,106172,09:35:00,2025-06-10,3146603,,,,
294311680,106172,09:35:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
292807488,106032,19:45:00,2025-06-10,3129751,,0.0,,0.0
292808224,106032,19:55:00,2025-06-10,3129743,,0.0,,0.0
292808209,106032,19:05:00,2025-06-10,3129743,,0.0,,0.0
292807476,106032,19:05:00,2025-06-10,3129751,,0.0,,0.0
292808214,106032,19:15:00,2025-06-10,3129743,,0.0,,0.0
292807477,106032,19:15:00,2025-06-10,3129751,,0.0,,0.0
292808215,106032,19:25:00,2025-06-10,3129743,,0.0,,0.0
292807482,106032,19:25:00,2025-06-10,3129751,,0.0,,0.0
294169144,106040,16:41:00,2025-06-10,3143278,,0.0,,0.0
294169144,106040,16:41:00,2025-06-10,3143063,,,,
294169144,106040,16:41:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292808220,106032,19:35:00,2025-06-10,3129743,,0.0,,0.0
292807483,106032,19:35:00,2025-06-10,3129751,,0.0,,0.0
294169404,106040,16:24:00,2025-06-10,3143278,,0.0,,0.0
294169404,106040,16:24:00,2025-06-10,3143063,,,,
294169404,106040,16:24:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292808221,106032,19:45:00,2025-06-10,3129743,,0.0,,0.0
294169142,106040,16:10:00,2025-06-10,3143278,,0.0,,0.0
294169142,106040,16:10:00,2025-06-10,3143063,,,,
294169142,106040,16:10:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169401,106040,15:54:00,2025-06-10,3143278,,0.0,,0.0
294169401,106040,15:54:00,2025-06-10,3143063,,,,
294169401,106040,15:54:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169138,106040,15:40:00,2025-06-10,3143278,,0.0,,0.0
294169138,106040,15:40:00,2025-06-10,3143063,,,,
294169138,106040,15:40:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292810678,106034,15:37:00,2025-06-10,2702639,,0.0,,0.0
292810505,106034,20:56:00,2025-06-10,2702534,,0.0,,0.0
292810681,106034,15:47:00,2025-06-10,2702639,,0.0,,0.0
292809855,106034,20:56:00,2025-06-10,2702534,,0.0,,0.0
292810674,106034,15:17:00,2025-06-10,2702639,,0.0,,0.0
292811503,106034,20:46:00,2025-06-10,2702534,,0.0,,0.0
292810675,106034,15:27:00,2025-06-10,2702639,,0.0,,0.0
292809203,106034,20:56:00,2025-06-10,2702534,,0.0,,0.0
294311693,106172,11:35:00,2025-06-10,3146345,,0.0,,0.0
294311693,106172,11:35:00,2025-06-10,3146603,,,,
294311693,106172,11:35:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
292810669,106034,15:07:00,2025-06-10,2702639,,0.0,,0.0
292812209,106034,20:46:00,2025-06-10,2702534,,0.0,,0.0
294311690,106172,11:05:00,2025-06-10,3146345,,0.0,,0.0
294311690,106172,11:05:00,2025-06-10,3146603,,,,
294311690,106172,11:05:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
292807501,106032,20:35:00,2025-06-10,3129751,,0.0,,0.0
292808239,106032,20:45:00,2025-06-10,3129743,,0.0,,0.0
292807506,106032,20:45:00,2025-06-10,3129751,,0.0,,0.0
292807489,106032,19:55:00,2025-06-10,3129751,,0.0,,0.0
294311687,106172,10:35:00,2025-06-10,3146345,,0.0,,0.0
294311687,106172,10:35:00,2025-06-10,3146603,,,,
294311687,106172,10:35:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
292808227,106032,20:05:00,2025-06-10,3129743,,0.0,,0.0
292807494,106032,20:05:00,2025-06-10,3129751,,0.0,,0.0
292808232,106032,20:15:00,2025-06-10,3129743,,0.0,,0.0
292807495,106032,20:15:00,2025-06-10,3129751,,0.0,,0.0
294169398,106040,15:24:00,2025-06-10,3143278,,0.0,,0.0
294169398,106040,15:24:00,2025-06-10,3143063,,,,
294169398,106040,15:24:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292808233,106032,20:25:00,2025-06-10,3129743,,0.0,,0.0
292807500,106032,20:25:00,2025-06-10,3129751,,0.0,,0.0
294169135,106040,15:11:00,2025-06-10,3143278,,0.0,,0.0
294169135,106040,15:11:00,2025-06-10,3143063,,,,
294169135,106040,15:11:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292808238,106032,20:35:00,2025-06-10,3129743,,0.0,,0.0
294169395,106040,14:54:00,2025-06-10,3143278,,0.0,,0.0
294169395,106040,14:54:00,2025-06-10,3143063,,,,
294169395,106040,14:54:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169132,106040,14:41:00,2025-06-10,3143278,,0.0,,0.0
294169132,106040,14:41:00,2025-06-10,3143063,,,,
294169132,106040,14:41:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169392,106040,14:26:00,2025-06-10,3143278,,0.0,,0.0
294169392,106040,14:26:00,2025-06-10,3143063,,,,
294169392,106040,14:26:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292809852,106034,20:46:00,2025-06-10,2702534,,0.0,,0.0
292810663,106034,14:37:00,2025-06-10,2702639,,0.0,,0.0
292808875,106034,20:46:00,2025-06-10,2702534,,0.0,,0.0
292810665,106034,14:47:00,2025-06-10,2702639,,0.0,,0.0
292809200,106034,20:46:00,2025-06-10,2702534,,0.0,,0.0
292810659,106034,14:17:00,2025-06-10,2702639,,0.0,,0.0
292810502,106034,20:46:00,2025-06-10,2702534,,0.0,,0.0
292810661,106034,14:27:00,2025-06-10,2702639,,0.0,,0.0
292811500,106034,20:36:00,2025-06-10,2702534,,0.0,,0.0
294325947,116654,22:49:00,2025-06-09,2888666,,88.0,,88.0
294325947,116654,22:49:00,2025-06-09,2888665,83.0,83.0,83.0,83.0
294325947,116654,22:49:00,2025-06-09,2888664,42.0,54.0,42.0,54.0
294325947,116654,22:49:00,2025-06-09,2695527,0.0,16.0,0.0,16.0
294325947,116654,22:49:00,2025-06-09,2888685,2.0,22.0,2.0,22.0
294325947,116654,22:49:00,2025-06-09,2695562,33.0,33.0,33.0,33.0
294325947,116654,22:49:00,2025-06-09,2695568,15.0,15.0,15.0,15.0
294325987,116654,22:36:00,2025-06-09,2695538,,30.0,,30.0
294325987,116654,22:36:00,2025-06-09,2888667,13.0,35.0,13.0,35.0
294325987,116654,22:36:00,2025-06-09,2695532,-17.0,34.0,17.0,34.0
294325987,116654,22:36:00,2025-06-09,2695527,-2.0,1.0,2.0,1.0
294325987,116654,22:36:00,2025-06-09,2888685,-26.0,13.0,26.0,13.0
294325987,116654,22:36:00,2025-06-09,2695562,33.0,44.0,33.0,44.0
294325987,116654,22:36:00,2025-06-09,2695568,30.0,30.0,30.0,30.0
294325987,116654,22:36:00,2025-06-09,2695574,17.0,28.0,17.0,28.0
294325987,116654,22:36:00,2025-06-09,2695582,30.0,30.0,30.0,30.0
294325987,116654,22:36:00,2025-06-09,2888700,-51.0,-51.0,51.0,51.0
294311699,106172,12:35:00,2025-06-10,3146345,,0.0,,0.0
294311699,106172,12:35:00,2025-06-10,3146603,,,,
294311699,106172,12:35:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
294311696,106172,12:05:00,2025-06-10,3146345,,0.0,,0.0
294311696,106172,12:05:00,2025-06-10,3146603,,,,
294311696,106172,12:05:00,2025-06-10,3146601,0.0,0.0,0.0,0.0
292808244,106032,20:55:00,2025-06-10,3129743,,0.0,,0.0
292807507,106032,20:55:00,2025-06-10,3129751,,0.0,,0.0
292808245,106032,21:05:00,2025-06-10,3129743,,0.0,,0.0
292807512,106032,21:05:00,2025-06-10,3129751,,0.0,,0.0
294169129,106040,14:11:00,2025-06-10,3143278,,0.0,,0.0
294169129,106040,14:11:00,2025-06-10,3143063,,,,
294169129,106040,14:11:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292808248,106032,21:15:00,2025-06-10,3129743,,0.0,,0.0
292807513,106032,21:15:00,2025-06-10,3129751,,0.0,,0.0
294169126,106040,13:57:00,2025-06-10,3143278,,0.0,,0.0
294169126,106040,13:57:00,2025-06-10,3143063,,,,
294169126,106040,13:57:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292808251,106032,21:25:00,2025-06-10,3129743,,0.0,,0.0
294169123,106040,13:41:00,2025-06-10,3143278,,0.0,,0.0
294169123,106040,13:41:00,2025-06-10,3143063,,,,
294169123,106040,13:41:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169120,106040,13:27:00,2025-06-10,3143278,,0.0,,0.0
294169120,106040,13:27:00,2025-06-10,3143063,,,,
294169120,106040,13:27:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
294169117,106040,13:11:00,2025-06-10,3143278,,0.0,,0.0
294169117,106040,13:11:00,2025-06-10,3143063,,,,
294169117,106040,13:11:00,2025-06-10,3143123,0.0,0.0,0.0,0.0
292810667,106034,14:57:00,2025-06-10,2702639,,0.0,,0.0
292809587,106034,,2025-06-09,2702646,,0.0,,0.0
292809583,106034,,2025-06-09,2702646,,0.0,,0.0
292809585,106034,,2025-06-09,2702646,,0.0,,0.0
294311086,106171,22:18:00,2025-06-09,3145651,62.0,95.0,62.0,95.0
294311086,106171,22:18:00,2025-06-09,3145654,122.0,122.0,122.0,122.0
294311086,106171,22:18:00,2025-06-09,3145655,118.0,118.0,118.0,118.0
294311086,106171,22:18:00,2025-06-09,3145657,106.0,123.0,106.0,123.0
294311086,106171,22:18:00,2025-06-09,3145659,104.0,104.0,104.0,104.0
294311086,106171,22:18:00,2025-06-09,3145661,83.0,83.0,83.0,83.0
294311086,106171,22:18:00,2025-06-09,3145663,65.0,65.0,65.0,65.0
294311086,106171,22:18:00,2025-06-09,3145666,70.0,70.0,70.0,70.0
294311086,106171,22:18:00,2025-06-09,3145640,9.0,45.0,9.0,45.0
294311086,106171,22:18:00,2025-06-09,3145634,62.0,62.0,62.0,62.0
294311086,106171,22:18:00,2025-06-09,3145632,26.0,26.0,26.0,26.0
294311086,106171,22:18:00,2025-06-09,3145357,78.0,94.0,78.0,94.0
294311086,106171,22:18:00,2025-06-09,3145359,76.0,87.0,76.0,87.0
294311086,106171,22:18:00,2025-06-09,3145350,90.0,90.0,90.0,90.0
294311086,106171,22:18:00,2025-06-09,3145355,36.0,51.0,36.0,51.0
294311086,106171,22:18:00,2025-06-09,3145368,5.0,5.0,5.0,5.0
294311086,106171,22:18:00,2025-06-09,3145442,-8.0,4.0,8.0,4.0
294311086,106171,22:18:00,2025-06-09,3145438,-56.0,-56.0,56.0,56.0
294311086,106171,22:18:00,2025-06-09,3145466,-236.0,59.0,236.0,59.0
294311086,106171,22:18:00,2025-06-09,3145411,37.0,37.0,37.0,37.0
294311086,106171,22:18:00,2025-06-09,3145409,31.0,31.0,31.0,31.0
294311086,106171,22:18:00,2025-06-09,3145406,17.0,17.0,17.0,17.0
294311086,106171,22:18:00,2025-06-09,3145351,-27.0,-27.0,27.0,27.0
294311086,106171,22:18:00,2025-06-09,3145404,-42.0,-42.0,42.0,42.0
294311086,106171,22:18:00,2025-06-09,3145612,-102.0,15.0,102.0,15.0
294311086,106171,22:18:00,2025-06-09,3145602,56.0,56.0,56.0,56.0
294311086,106171,22:18:00,2025-06-09,3145600,87.0,87.0,87.0,87.0
294311086,106171,22:18:00,2025-06-09,3147435,49.0,49.0,49.0,49.0
294311086,106171,22:18:00,2025-06-09,3147433,27.0,64.0,27.0,64.0
294311086,106171,22:18:00,2025-06-09,3147482,57.0,57.0,57.0,57.0
294311086,106171,22:18:00,2025-06-09,3147480,85.0,85.0,85.0,85.0
294311086,106171,22:18:00,2025-06-09,3147478,60.0,60.0,60.0,60.0
294311086,106171,22:18:00,2025-06-09,3147476,38.0,66.0,38.0,66.0
294311086,106171,22:18:00,2025-06-09,2707704,31.0,31.0,31.0,31.0
294311086,106171,22:18:00,2025-06-09,3147474,25.0,25.0,25.0,25.0
294311086,106171,22:18:00,2025-06-09,3147472,0.0,0.0,0.0,0.0
294222094,119996,16:25:00,2025-06-10,,,,,
292807398,106032,14:45:00,2025-06-10,3129751,,0.0,,0.0
292808136,106032,14:55:00,2025-06-10,3129743,,0.0,,0.0
294221736,119996,17:02:00,2025-06-10,,,,,
292807399,106032,14:55:00,2025-06-10,3129751,,0.0,,0.0
292808137,106032,15:05:00,2025-06-10,3129743,,0.0,,0.0
294311087,106171,22:48:00,2025-06-09,3145651,95.0,122.0,95.0,122.0
294311087,106171,22:48:00,2025-06-09,3145654,147.0,147.0,147.0,147.0
294311087,106171,22:48:00,2025-06-09,3145655,142.0,142.0,142.0,142.0
294311087,106171,22:48:00,2025-06-09,3145657,126.0,126.0,126.0,126.0
294311087,106171,22:48:00,2025-06-09,3145659,106.0,106.0,106.0,106.0
294311087,106171,22:48:00,2025-06-09,3145661,92.0,105.0,92.0,105.0
294311087,106171,22:48:00,2025-06-09,3145663,94.0,113.0,94.0,113.0
294311087,106171,22:48:00,2025-06-09,3145666,112.0,112.0,112.0,112.0
294311087,106171,22:48:00,2025-06-09,3145640,44.0,115.0,44.0,115.0
294311087,106171,22:48:00,2025-06-09,3145634,135.0,135.0,135.0,135.0
294311087,106171,22:48:00,2025-06-09,3145632,104.0,104.0,104.0,104.0
294311087,106171,22:48:00,2025-06-09,3145357,164.0,175.0,164.0,175.0
294311087,106171,22:48:00,2025-06-09,3145359,158.0,168.0,158.0,168.0
294311087,106171,22:48:00,2025-06-09,3145350,153.0,176.0,153.0,176.0
294311087,106171,22:48:00,2025-06-09,3145368,99.0,99.0,99.0,99.0
294311087,106171,22:48:00,2025-06-09,3145442,40.0,40.0,40.0,40.0
294311087,106171,22:48:00,2025-06-09,3145438,0.0,0.0,0.0,0.0
292809579,106034,23:58:00,2025-06-09,2702646,,0.0,,0.0
292807404,106032,15:05:00,2025-06-10,3129751,,0.0,,0.0
292808142,106032,15:15:00,2025-06-10,3129743,,0.0,,0.0
292809581,106034,,2025-06-09,2702646,,0.0,,0.0
292807405,106032,15:15:00,2025-06-10,3129751,,0.0,,0.0
292808143,106032,15:25:00,2025-06-10,3129743,,0.0,,0.0
292807410,106032,15:25:00,2025-06-10,3129751,,0.0,,0.0
292808148,106032,15:35:00,2025-06-10,3129743,,0.0,,0.0
292799880,106004,,2025-06-09,2701998,,0.0,,0.0
292799880,106004,,2025-06-09,2701602,,,,
292799880,106004,,2025-06-09,2702247,0.0,0.0,0.0,0.0
292799879,106004,23:56:00,2025-06-09,2701998,,0.0,,0.0
292799879,106004,23:56:00,2025-06-09,2701602,,,,
292799879,106004,23:56:00,2025-06-09,2702247,0.0,0.0,0.0,0.0
292799671,106004,,2025-06-09,2702983,,0.0,,0.0
292799671,106004,,2025-06-09,2701603,,,,
292799671,106004,,2025-06-09,2701605,0.0,0.0,0.0,0.0
294593017,129940,22:58:00,2025-06-09,2610811,,-4.0,,4.0
294593017,129940,22:58:00,2025-06-09,3141689,-47.0,0.0,47.0,0.0
294593017,129940,22:58:00,2025-06-09,3141697,-5.0,-5.0,5.0,5.0
294593017,129940,22:58:00,2025-06-09,3141699,0.0,0.0,0.0,0.0
294593017,129940,22:58:00,2025-06-09,3141641,,,,
294593017,129940,22:58:00,2025-06-09,3141744,0.0,0.0,0.0,0.0
292807411,106032,15:35:00,2025-06-10,3129751,,0.0,,0.0
292808149,106032,15:45:00,2025-06-10,3129743,,0.0,,0.0
292807416,106032,15:45:00,2025-06-10,3129751,,0.0,,0.0
292808152,106032,15:55:00,2025-06-10,3129743,,0.0,,0.0
292807417,106032,15:55:00,2025-06-10,3129751,,0.0,,0.0
292808155,106032,16:05:00,2025-06-10,3129743,,0.0,,0.0
292807420,106032,16:05:00,2025-06-10,3129751,,0.0,,0.0
294593048,129940,23:37:00,2025-06-09,3141747,,0.0,,0.0
294593048,129940,23:37:00,2025-06-09,3141743,,,,
294593048,129940,23:37:00,2025-06-09,3141771,0.0,0.0,0.0,0.0
